Datetime,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2025-08-06 13:55:00+00:00,209.85000610351562,210.32000732421875,209.6114044189453,209.97000122070312,384780
2025-08-06 13:56:00+00:00,210.0850067138672,210.13999938964844,209.80999755859375,209.83999633789062,248631
2025-08-06 13:57:00+00:00,209.75,210.10000610351562,209.66009521484375,210.09970092773438,422830
2025-08-06 13:58:00+00:00,209.70680236816406,209.9678955078125,209.52000427246094,209.75,235308
2025-08-06 13:59:00+00:00,209.5449981689453,209.74000549316406,209.47000122070312,209.71499633789062,288886
2025-08-06 14:00:00+00:00,209.5800018310547,209.8300018310547,209.50999450683594,209.5449981689453,281856
2025-08-06 14:01:00+00:00,209.80999755859375,209.98989868164062,209.5,209.58999633789062,289308
2025-08-06 14:02:00+00:00,210.01370239257812,210.1199951171875,209.80999755859375,209.80999755859375,334841
2025-08-06 14:03:00+00:00,209.97999572753906,210.1199951171875,209.91000366210938,210.02000427246094,221086
2025-08-06 14:04:00+00:00,210.1199951171875,210.12789916992188,209.9510040283203,209.97000122070312,213779
2025-08-06 14:05:00+00:00,210.4600067138672,210.47999572753906,210.10000610351562,210.1199951171875,395987
2025-08-06 14:06:00+00:00,210.38999938964844,210.5800018310547,210.30999755859375,210.4600067138672,334444
2025-08-06 14:07:00+00:00,210.3249969482422,210.4250030517578,210.0500030517578,210.39999389648438,212667
2025-08-06 14:08:00+00:00,210.33900451660156,210.39500427246094,210.16000366210938,210.35000610351562,248969
2025-08-06 14:09:00+00:00,210.61000061035156,210.89990234375,210.3300018310547,210.35989379882812,299600
2025-08-06 14:10:00+00:00,210.5399932861328,210.66000366210938,210.4499969482422,210.6197967529297,267014
2025-08-06 14:11:00+00:00,211.06239318847656,211.14999389648438,210.52000427246094,210.5500030517578,397882
2025-08-06 14:12:00+00:00,210.85000610351562,211.0500030517578,210.65480041503906,211.0399932861328,258643
2025-08-06 14:13:00+00:00,210.67999267578125,210.91000366210938,210.6300048828125,210.8300018310547,241180
2025-08-06 14:14:00+00:00,210.55999755859375,210.89999389648438,210.52999877929688,210.67999267578125,268034
2025-08-06 14:15:00+00:00,210.38999938964844,210.6999969482422,210.36000061035156,210.5399932861328,325551
2025-08-06 14:16:00+00:00,210.58999633789062,210.69000244140625,210.35499572753906,210.3800048828125,233886
2025-08-06 14:17:00+00:00,210.716796875,210.77999877929688,210.47000122070312,210.6060028076172,182297
2025-08-06 14:18:00+00:00,210.74000549316406,210.9149932861328,210.57000732421875,210.71499633789062,237154
2025-08-06 14:19:00+00:00,210.36000061035156,210.7550048828125,210.35000610351562,210.7449951171875,222709
2025-08-06 14:20:00+00:00,210.30999755859375,210.47999572753906,210.26499938964844,210.375,231200
2025-08-06 14:21:00+00:00,210.25,210.4844970703125,210.17999267578125,210.3300018310547,238835
2025-08-06 14:22:00+00:00,210.33099365234375,210.5399932861328,210.17999267578125,210.25999450683594,194721
2025-08-06 14:23:00+00:00,210.1501007080078,210.33999633789062,210.07000732421875,210.3300018310547,343595
2025-08-06 14:24:00+00:00,210.44500732421875,210.52000427246094,210.08999633789062,210.17999267578125,218811
2025-08-06 14:25:00+00:00,210.4044952392578,210.47999572753906,210.25999450683594,210.4600067138672,146676
2025-08-06 14:26:00+00:00,210.38999938964844,210.58999633789062,210.32000732421875,210.4499969482422,183366
2025-08-06 14:27:00+00:00,210.44000244140625,210.63999938964844,210.07000732421875,210.4199981689453,256407
2025-08-06 14:28:00+00:00,210.6199951171875,210.77000427246094,210.38999938964844,210.44000244140625,218746
2025-08-06 14:29:00+00:00,210.75999450683594,210.82989501953125,210.55999755859375,210.61000061035156,197756
2025-08-06 14:30:00+00:00,210.860107421875,210.9499969482422,210.72140502929688,210.75999450683594,187874
2025-08-06 14:31:00+00:00,210.92999267578125,211.10000610351562,210.82000732421875,210.8800048828125,265667
2025-08-06 14:32:00+00:00,210.71009826660156,211.10000610351562,210.71009826660156,210.94000244140625,204070
2025-08-06 14:33:00+00:00,210.9199981689453,211.00039672851562,210.6300048828125,210.74000549316406,244961
2025-08-06 14:34:00+00:00,210.91000366210938,210.99000549316406,210.82000732421875,210.9199981689453,174378
2025-08-06 14:35:00+00:00,211.10499572753906,211.13999938964844,210.63999938964844,210.91000366210938,230505
2025-08-06 14:36:00+00:00,211.55250549316406,211.59640502929688,211.08999633789062,211.10000610351562,352793
2025-08-06 14:37:00+00:00,211.3300018310547,211.6300048828125,211.3000030517578,211.5500030517578,259208
2025-08-06 14:38:00+00:00,211.64999389648438,211.72999572753906,211.32000732421875,211.33999633789062,248368
2025-08-06 14:39:00+00:00,211.72000122070312,211.77999877929688,211.55999755859375,211.6580047607422,169298
2025-08-06 14:40:00+00:00,211.6334991455078,211.77000427246094,211.41000366210938,211.7100067138672,210772
2025-08-06 14:41:00+00:00,211.83299255371094,211.8699951171875,211.5399932861328,211.63999938964844,222332
2025-08-06 14:42:00+00:00,211.8800048828125,211.92999267578125,211.74000549316406,211.8300018310547,327423
2025-08-06 14:43:00+00:00,211.9499969482422,212.11000061035156,211.8000030517578,211.8699951171875,357273
2025-08-06 14:44:00+00:00,212.2093048095703,212.27000427246094,211.9199981689453,211.9600067138672,235181
2025-08-06 14:45:00+00:00,212.18499755859375,212.22999572753906,211.99000549316406,212.22000122070312,391199
2025-08-06 14:46:00+00:00,212.02999877929688,212.25990295410156,212.02999877929688,212.18130493164062,235883
2025-08-06 14:47:00+00:00,212.17999267578125,212.24000549316406,211.99000549316406,212.0301055908203,211122
2025-08-06 14:48:00+00:00,212.1300048828125,212.2449951171875,212.05999755859375,212.19219970703125,236594
2025-08-06 14:49:00+00:00,212.0399932861328,212.12989807128906,211.92999267578125,212.1199951171875,238508
2025-08-06 14:50:00+00:00,211.7949981689453,212.00999450683594,211.75999450683594,212.00999450683594,280494
2025-08-06 14:51:00+00:00,211.63999938964844,211.85000610351562,211.5590057373047,211.8000030517578,215703
2025-08-06 14:52:00+00:00,211.66000366210938,211.75999450683594,211.57000732421875,211.6300048828125,161290
2025-08-06 14:53:00+00:00,211.43899536132812,211.82000732421875,211.4199981689453,211.63499450683594,286992
2025-08-06 14:54:00+00:00,211.5749969482422,211.61000061035156,211.39010620117188,211.4499969482422,178905
2025-08-06 14:55:00+00:00,211.7100067138672,211.72999572753906,211.3699951171875,211.57000732421875,188576
2025-08-06 14:56:00+00:00,211.42999267578125,211.77999877929688,211.4199981689453,211.72000122070312,158320
2025-08-06 14:57:00+00:00,211.1300048828125,211.42999267578125,211.05999755859375,211.42999267578125,274131
2025-08-06 14:58:00+00:00,211.22999572753906,211.35000610351562,211.11500549316406,211.11500549316406,161475
2025-08-06 14:59:00+00:00,211.0749969482422,211.24000549316406,210.92999267578125,211.2100067138672,185121
2025-08-06 15:00:00+00:00,210.83999633789062,211.1199951171875,210.7899932861328,211.0800018310547,191600
2025-08-06 15:01:00+00:00,210.74000549316406,210.9600067138672,210.66000366210938,210.83599853515625,173333
2025-08-06 15:02:00+00:00,211.02999877929688,211.07000732421875,210.6699981689453,210.72999572753906,177525
2025-08-06 15:03:00+00:00,211.05999755859375,211.09100341796875,210.9600067138672,211.01499938964844,179922
2025-08-06 15:04:00+00:00,211.14549255371094,211.17999267578125,211.0207977294922,211.0500030517578,146083
2025-08-06 15:05:00+00:00,211.12989807128906,211.31500244140625,211.0800018310547,211.15499877929688,206011
2025-08-06 15:06:00+00:00,211.375,211.38999938964844,211.1199951171875,211.1199951171875,147107
2025-08-06 15:07:00+00:00,211.57000732421875,211.5800018310547,211.38499450683594,211.38499450683594,181202
2025-08-06 15:08:00+00:00,211.6300048828125,211.71499633789062,211.52000427246094,211.55999755859375,175446
2025-08-06 15:09:00+00:00,211.69000244140625,211.7949981689453,211.56500244140625,211.6300048828125,316545
2025-08-06 15:10:00+00:00,211.622802734375,211.8000030517578,211.622802734375,211.66009521484375,156113
2025-08-06 15:11:00+00:00,211.8594970703125,211.91000366210938,211.6199951171875,211.6300048828125,217731
2025-08-06 15:12:00+00:00,212.0198974609375,212.20530700683594,211.83999633789062,211.8632049560547,396939
2025-08-06 15:13:00+00:00,212.02999877929688,212.08999633789062,211.9600067138672,212.02999877929688,183316
2025-08-06 15:14:00+00:00,212.17999267578125,212.3000030517578,212.0399932861328,212.0399932861328,336485
2025-08-06 15:15:00+00:00,212.20120239257812,212.23269653320312,212.0749969482422,212.17999267578125,150520
2025-08-06 15:16:00+00:00,212.3300018310547,212.42999267578125,212.16250610351562,212.1999969482422,230509
2025-08-06 15:17:00+00:00,212.4344024658203,212.45989990234375,212.27000427246094,212.3498992919922,183448
2025-08-06 15:18:00+00:00,212.67999267578125,212.7100067138672,212.3300018310547,212.42999267578125,322522
2025-08-06 15:19:00+00:00,212.84820556640625,212.864501953125,212.60450744628906,212.6699981689453,248613
2025-08-06 15:20:00+00:00,212.92999267578125,213.0,212.77000427246094,212.8455047607422,301565
2025-08-06 15:21:00+00:00,213.22999572753906,213.25999450683594,212.8614044189453,212.9250030517578,427228
2025-08-06 15:22:00+00:00,213.36729431152344,213.42999267578125,213.24000549316406,213.3699951171875,353072
2025-08-06 15:23:00+00:00,213.59500122070312,213.60000610351562,213.32009887695312,213.36630249023438,346715
2025-08-06 15:24:00+00:00,213.42999267578125,213.6699981689453,213.32000732421875,213.59500122070312,418314
2025-08-06 15:25:00+00:00,213.39999389648438,213.49989318847656,213.13999938964844,213.44500732421875,476358
2025-08-06 15:26:00+00:00,213.6649932861328,213.7404022216797,213.33999633789062,213.39999389648438,413268
2025-08-06 15:27:00+00:00,213.6300048828125,213.82000732421875,213.55999755859375,213.6649932861328,408384
2025-08-06 15:28:00+00:00,213.99000549316406,213.99000549316406,213.6199951171875,213.6300048828125,392627
2025-08-06 15:29:00+00:00,214.22500610351562,214.33999633789062,213.97999572753906,213.99000549316406,665256
2025-08-06 15:30:00+00:00,214.0299072265625,214.22500610351562,213.9199981689453,214.22500610351562,437925
2025-08-06 15:31:00+00:00,214.4600067138672,214.47000122070312,214.02000427246094,214.02239990234375,455709
2025-08-06 15:32:00+00:00,214.47000122070312,214.6999969482422,214.39999389648438,214.4499969482422,504259
2025-08-06 15:33:00+00:00,214.4499969482422,214.57000732421875,214.38999938964844,214.4600067138672,477304
2025-08-06 15:34:00+00:00,214.3800048828125,214.52999877929688,214.22000122070312,214.44500732421875,419926
2025-08-06 15:35:00+00:00,214.25999450683594,214.5800018310547,214.16000366210938,214.39999389648438,370983
2025-08-06 15:36:00+00:00,214.34500122070312,214.47000122070312,214.21499633789062,214.25999450683594,375835
2025-08-06 15:37:00+00:00,214.38499450683594,214.47000122070312,214.24000549316406,214.34500122070312,346474
2025-08-06 15:38:00+00:00,214.30999755859375,214.4199981689453,214.11000061035156,214.3800048828125,316552
2025-08-06 15:39:00+00:00,214.12620544433594,214.35000610351562,214.0399932861328,214.30999755859375,291276
2025-08-06 15:40:00+00:00,213.9600067138672,214.14999389648438,213.86000061035156,214.14999389648438,287980
2025-08-06 15:41:00+00:00,213.84500122070312,214.02000427246094,213.80999755859375,213.97000122070312,229131
2025-08-06 15:42:00+00:00,214.0500030517578,214.0709991455078,213.82000732421875,213.843505859375,181572
2025-08-06 15:43:00+00:00,214.05499267578125,214.07000732421875,213.85000610351562,214.07000732421875,175712
2025-08-06 15:44:00+00:00,214.27000427246094,214.35000610351562,213.99000549316406,214.05499267578125,230577
2025-08-06 15:45:00+00:00,213.97000122070312,214.32000732421875,213.97000122070312,214.27999877929688,213157
2025-08-06 15:46:00+00:00,213.90499877929688,214.10000610351562,213.89999389648438,213.99000549316406,231069
2025-08-06 15:47:00+00:00,214.02000427246094,214.08999633789062,213.84500122070312,213.90139770507812,154246
2025-08-06 15:48:00+00:00,213.8800048828125,214.02499389648438,213.6699981689453,214.0198974609375,226293
2025-08-06 15:49:00+00:00,213.8699951171875,213.9600067138672,213.7899932861328,213.88999938964844,154377
2025-08-06 15:50:00+00:00,214.2899932861328,214.2899932861328,213.8441925048828,213.8699951171875,244315
2025-08-06 15:51:00+00:00,214.43670654296875,214.5800018310547,214.27999877929688,214.27999877929688,326585
2025-08-06 15:52:00+00:00,214.47000122070312,214.5800018310547,214.4001007080078,214.44000244140625,169055
2025-08-06 15:53:00+00:00,214.5019989013672,214.59500122070312,214.4600067138672,214.47000122070312,264906
2025-08-06 15:54:00+00:00,214.67999267578125,214.6999053955078,214.47999572753906,214.51499938964844,248521
2025-08-06 15:55:00+00:00,214.8300018310547,214.8300018310547,214.47999572753906,214.6855010986328,347212
2025-08-06 15:56:00+00:00,214.7550048828125,214.89999389648438,214.63009643554688,214.81700134277344,325677
2025-08-06 15:57:00+00:00,214.8350067138672,214.8699951171875,214.58999633789062,214.74000549316406,196217
2025-08-06 15:58:00+00:00,214.75990295410156,214.86000061035156,214.66000366210938,214.83999633789062,190470
2025-08-06 15:59:00+00:00,214.6300048828125,214.75990295410156,214.5,214.74879455566406,214939
2025-08-06 16:00:00+00:00,214.39999389648438,214.66000366210938,214.375,214.63499450683594,290043
2025-08-06 16:01:00+00:00,214.50999450683594,214.57000732421875,214.3800048828125,214.39500427246094,271795
2025-08-06 16:02:00+00:00,214.66000366210938,214.67999267578125,214.5,214.51870727539062,281009
2025-08-06 16:03:00+00:00,214.80560302734375,214.89999389648438,214.60499572753906,214.66000366210938,318015
2025-08-06 16:04:00+00:00,214.8300018310547,214.86000061035156,214.52000427246094,214.8000030517578,288148
2025-08-06 16:05:00+00:00,214.90379333496094,214.94000244140625,214.74000549316406,214.82699584960938,334356
2025-08-06 16:06:00+00:00,214.9199981689453,214.97000122070312,214.86000061035156,214.9199981689453,341474
2025-08-06 16:07:00+00:00,214.89999389648438,214.97999572753906,214.82000732421875,214.92999267578125,298337
2025-08-06 16:08:00+00:00,214.80999755859375,214.97999572753906,214.76499938964844,214.89500427246094,251011
2025-08-06 16:09:00+00:00,214.97999572753906,214.98989868164062,214.8101043701172,214.81500244140625,248480
2025-08-06 16:10:00+00:00,214.8300018310547,214.97999572753906,214.69000244140625,214.97019958496094,278427
2025-08-06 16:11:00+00:00,214.93350219726562,214.94000244140625,214.82000732421875,214.8249969482422,197813
2025-08-06 16:12:00+00:00,214.49000549316406,214.94500732421875,214.4600067138672,214.94000244140625,328027
2025-08-06 16:13:00+00:00,214.5399932861328,214.58999633789062,214.4499969482422,214.50999450683594,180447
2025-08-06 16:14:00+00:00,214.75999450683594,214.77999877929688,214.47000122070312,214.53590393066406,198980
2025-08-06 16:15:00+00:00,214.72500610351562,214.8800048828125,214.72000122070312,214.75999450683594,213288
2025-08-06 16:16:00+00:00,214.8948974609375,214.9499969482422,214.6999969482422,214.72000122070312,195728
2025-08-06 16:17:00+00:00,214.87890625,214.9499969482422,214.85000610351562,214.89700317382812,166753
2025-08-06 16:18:00+00:00,214.86000061035156,214.88999938964844,214.7899932861328,214.8699951171875,154725
2025-08-06 16:19:00+00:00,214.82000732421875,214.86000061035156,214.72999572753906,214.86000061035156,147040
2025-08-06 16:20:00+00:00,214.9300994873047,214.99000549316406,214.75999450683594,214.82000732421875,206609
2025-08-06 16:21:00+00:00,214.7899932861328,214.99000549316406,214.75489807128906,214.93499755859375,227510
2025-08-06 16:22:00+00:00,214.75999450683594,214.8300018310547,214.7100067138672,214.78500366210938,160929
2025-08-06 16:23:00+00:00,214.72000122070312,214.80999755859375,214.6199951171875,214.75,172354
2025-08-06 16:24:00+00:00,214.61500549316406,214.75,214.5500030517578,214.73989868164062,110134
2025-08-06 16:25:00+00:00,214.40899658203125,214.6300048828125,214.3350067138672,214.6199951171875,225680
2025-08-06 16:26:00+00:00,214.3800048828125,214.52000427246094,214.27999877929688,214.4199981689453,173153
2025-08-06 16:27:00+00:00,214.28500366210938,214.3800048828125,214.17999267578125,214.3800048828125,215353
2025-08-06 16:28:00+00:00,214.41000366210938,214.49000549316406,214.27999877929688,214.2949981689453,177882
2025-08-06 16:29:00+00:00,214.49989318847656,214.52999877929688,214.3350067138672,214.40379333496094,135554
2025-08-06 16:30:00+00:00,214.2899932861328,214.52029418945312,214.25999450683594,214.5196990966797,124876
2025-08-06 16:31:00+00:00,214.2100067138672,214.4199981689453,214.2100067138672,214.27999877929688,119773
2025-08-06 16:32:00+00:00,214.02999877929688,214.21449279785156,214.0113983154297,214.21449279785156,271817
2025-08-06 16:33:00+00:00,213.89999389648438,214.08999633789062,213.86900329589844,214.0399932861328,282416
2025-08-06 16:34:00+00:00,214.0399932861328,214.08999633789062,213.8800048828125,213.88999938964844,176112
2025-08-06 16:35:00+00:00,214.30999755859375,214.3800048828125,214.0500030517578,214.05999755859375,220286
2025-08-06 16:36:00+00:00,214.5749969482422,214.58999633789062,214.25999450683594,214.30999755859375,225886
2025-08-06 16:37:00+00:00,214.37449645996094,214.61000061035156,214.3699951171875,214.57359313964844,141807
2025-08-06 16:38:00+00:00,214.35499572753906,214.4499969482422,214.3538055419922,214.38699340820312,80361
2025-08-06 16:39:00+00:00,214.36000061035156,214.44000244140625,214.3289031982422,214.36000061035156,96058
2025-08-06 16:40:00+00:00,214.46499633789062,214.52000427246094,214.25970458984375,214.36000061035156,144475
2025-08-06 16:41:00+00:00,214.5500030517578,214.59759521484375,214.47000122070312,214.47000122070312,121067
2025-08-06 16:42:00+00:00,214.47500610351562,214.55999755859375,214.4499969482422,214.55499267578125,101260
2025-08-06 16:43:00+00:00,214.42999267578125,214.5399932861328,214.38999938964844,214.47999572753906,98014
2025-08-06 16:44:00+00:00,214.2635955810547,214.4499969482422,214.2552032470703,214.44000244140625,88934
2025-08-06 16:45:00+00:00,214.27999877929688,214.35000610351562,214.1699981689453,214.25999450683594,115648
2025-08-06 16:46:00+00:00,214.42999267578125,214.52000427246094,214.27999877929688,214.27999877929688,119570
2025-08-06 16:47:00+00:00,214.52059936523438,214.5500030517578,214.41000366210938,214.4199981689453,102200
2025-08-06 16:48:00+00:00,214.40499877929688,214.5500030517578,214.40499877929688,214.52999877929688,92639
2025-08-06 16:49:00+00:00,214.5,214.5,214.39999389648438,214.40989685058594,113115
2025-08-06 16:50:00+00:00,214.50999450683594,214.52099609375,214.4250030517578,214.49000549316406,105693
2025-08-06 16:51:00+00:00,214.5800018310547,214.61000061035156,214.47999572753906,214.50999450683594,116631
2025-08-06 16:52:00+00:00,214.5850067138672,214.61000061035156,214.52000427246094,214.57000732421875,92598
2025-08-06 16:53:00+00:00,214.54010009765625,214.61000061035156,214.51499938964844,214.58999633789062,111491
2025-08-06 16:54:00+00:00,214.50999450683594,214.57000732421875,214.4600067138672,214.5449981689453,78326
2025-08-06 16:55:00+00:00,214.60499572753906,214.61099243164062,214.4600067138672,214.5,130253
2025-08-06 16:56:00+00:00,214.72000122070312,214.75,214.59249877929688,214.60499572753906,152673
2025-08-06 16:57:00+00:00,214.60499572753906,214.73500061035156,214.55999755859375,214.73500061035156,148414
2025-08-06 16:58:00+00:00,214.60069274902344,214.64999389648438,214.52999877929688,214.60000610351562,100809
2025-08-06 16:59:00+00:00,214.47999572753906,214.60499572753906,214.47999572753906,214.60499572753906,66765
2025-08-06 17:00:00+00:00,214.5050048828125,214.58999633789062,214.46009826660156,214.48500061035156,111622
2025-08-06 17:01:00+00:00,214.4199981689453,214.50999450683594,214.360107421875,214.5,99764
2025-08-06 17:02:00+00:00,214.41000366210938,214.4199981689453,214.28500366210938,214.4154052734375,127463
2025-08-06 17:03:00+00:00,214.3300018310547,214.4698944091797,214.30999755859375,214.40969848632812,89965
2025-08-06 17:04:00+00:00,214.17550659179688,214.34629821777344,214.1699981689453,214.33999633789062,89349
2025-08-06 17:05:00+00:00,214.22500610351562,214.29299926757812,214.14500427246094,214.17999267578125,107434
2025-08-06 17:06:00+00:00,214.1999969482422,214.2550048828125,214.0500030517578,214.24000549316406,109182
2025-08-06 17:07:00+00:00,214.17999267578125,214.22000122070312,214.0399932861328,214.1999969482422,80810
2025-08-06 17:08:00+00:00,214.17999267578125,214.19500732421875,214.08999633789062,214.1699981689453,213992
2025-08-06 17:09:00+00:00,214.3197021484375,214.35000610351562,214.16000366210938,214.17999267578125,94121
2025-08-06 17:10:00+00:00,214.39520263671875,214.4199981689453,214.3101043701172,214.3101043701172,129031
2025-08-06 17:11:00+00:00,214.4530029296875,214.5,214.39999389648438,214.4199981689453,119462
2025-08-06 17:12:00+00:00,214.30990600585938,214.4600067138672,214.2200927734375,214.4550018310547,130082
2025-08-06 17:13:00+00:00,214.2801055908203,214.3397979736328,214.25,214.2899932861328,58594
2025-08-06 17:14:00+00:00,214.34010314941406,214.4250030517578,214.2801971435547,214.2899932861328,95566
2025-08-06 17:15:00+00:00,214.44000244140625,214.47000122070312,214.36000061035156,214.36500549316406,93312
2025-08-06 17:16:00+00:00,214.67999267578125,214.73489379882812,214.44000244140625,214.44000244140625,234410
2025-08-06 17:17:00+00:00,214.6699981689453,214.71099853515625,214.63499450683594,214.69000244140625,106794
2025-08-06 17:18:00+00:00,214.6300048828125,214.6999969482422,214.58999633789062,214.67059326171875,90937
2025-08-06 17:19:00+00:00,214.7729949951172,214.78500366210938,214.6199951171875,214.64999389648438,123021
2025-08-06 17:20:00+00:00,214.76499938964844,214.86000061035156,214.75999450683594,214.77999877929688,201501
2025-08-06 17:21:00+00:00,214.7899932861328,214.85549926757812,214.75999450683594,214.77000427246094,116133
2025-08-06 17:23:00+00:00,214.76499938964844,214.83999633789062,214.6699981689453,214.79150390625,222031
2025-08-06 17:24:00+00:00,214.8000030517578,214.82000732421875,214.72999572753906,214.76499938964844,67743
2025-08-06 17:25:00+00:00,214.82000732421875,214.8618927001953,214.77999877929688,214.7949981689453,89487
2025-08-06 17:26:00+00:00,214.75999450683594,214.8699951171875,214.75999450683594,214.81500244140625,100811
2025-08-06 17:27:00+00:00,214.64999389648438,214.80499267578125,214.64999389648438,214.77000427246094,85381
2025-08-06 17:28:00+00:00,214.5800018310547,214.64999389648438,214.5399932861328,214.64999389648438,125626
2025-08-06 17:29:00+00:00,214.5399932861328,214.6199951171875,214.52000427246094,214.58999633789062,78404
2025-08-06 17:30:00+00:00,214.52999877929688,214.52999877929688,214.4290008544922,214.51499938964844,100418
2025-08-06 17:31:00+00:00,214.7449951171875,214.75999450683594,214.52279663085938,214.5399932861328,171373
2025-08-06 17:32:00+00:00,214.7100067138672,214.75999450683594,214.66439819335938,214.72000122070312,110003
2025-08-06 17:33:00+00:00,214.68870544433594,214.71009826660156,214.6300048828125,214.71009826660156,67897
2025-08-06 17:34:00+00:00,214.67999267578125,214.83990478515625,214.60000610351562,214.69000244140625,114915
2025-08-06 17:35:00+00:00,214.85000610351562,214.85000610351562,214.66900634765625,214.677001953125,101503
2025-08-06 17:36:00+00:00,214.8699951171875,214.94000244140625,214.83999633789062,214.85769653320312,125489
2025-08-06 17:37:00+00:00,214.8800048828125,214.9199981689453,214.8300018310547,214.86000061035156,115976
2025-08-06 17:38:00+00:00,214.92869567871094,214.9600067138672,214.85000610351562,214.88999938964844,93325
2025-08-06 17:39:00+00:00,214.94000244140625,214.99000549316406,214.91000366210938,214.92999267578125,270685
2025-08-06 17:40:00+00:00,214.9149932861328,214.94000244140625,214.80999755859375,214.94000244140625,125254
2025-08-06 17:41:00+00:00,215.1999969482422,215.22000122070312,214.91160583496094,214.91160583496094,956503
2025-08-06 17:42:00+00:00,215.27630615234375,215.32000732421875,215.13999938964844,215.1999969482422,230641
2025-08-06 17:43:00+00:00,215.36000061035156,215.3800048828125,215.22000122070312,215.27999877929688,170073
2025-08-06 17:44:00+00:00,215.12449645996094,215.36520385742188,215.10000610351562,215.35000610351562,197398
2025-08-06 17:45:00+00:00,214.84469604492188,215.14999389648438,214.80999755859375,215.11300659179688,236275
2025-08-06 17:46:00+00:00,214.52450561523438,214.85000610351562,214.47000122070312,214.83999633789062,274839
2025-08-06 17:47:00+00:00,214.5399932861328,214.5800018310547,214.46009826660156,214.5399932861328,140873
2025-08-06 17:48:00+00:00,214.5,214.57000732421875,214.4600067138672,214.53500366210938,93276
2025-08-06 17:49:00+00:00,214.4499969482422,214.5,214.25999450683594,214.4987030029297,171001
2025-08-06 17:50:00+00:00,214.22999572753906,214.4600067138672,214.15499877929688,214.44500732421875,177100
2025-08-06 17:51:00+00:00,214.4600067138672,214.5,214.08999633789062,214.22500610351562,174791
2025-08-06 17:52:00+00:00,214.3800048828125,214.5399932861328,214.3800048828125,214.4779052734375,133893
2025-08-06 17:53:00+00:00,214.4550018310547,214.4600067138672,214.27000427246094,214.375,101046
2025-08-06 17:54:00+00:00,214.310302734375,214.47000122070312,214.3072967529297,214.44000244140625,77795
2025-08-06 17:55:00+00:00,214.2799072265625,214.36000061035156,214.2550048828125,214.30999755859375,96897
2025-08-06 17:56:00+00:00,214.4499969482422,214.49000549316406,214.21449279785156,214.26010131835938,103454
2025-08-06 17:57:00+00:00,214.33949279785156,214.47999572753906,214.3300018310547,214.4550018310547,74442
2025-08-06 17:58:00+00:00,214.360107421875,214.40499877929688,214.3101043701172,214.33999633789062,68776
2025-08-06 17:59:00+00:00,214.38499450683594,214.42999267578125,214.35000610351562,214.3623046875,83999
2025-08-06 18:00:00+00:00,214.39500427246094,214.41990661621094,214.22000122070312,214.3800048828125,100329
2025-08-06 18:01:00+00:00,214.1649932861328,214.39999389648438,214.15499877929688,214.38999938964844,99077
